t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1787119355.017084,11.257,4.0,1.496487989666928,4,0,-5.689512940876906,-35.26429130995801,-6.709955902384877,3.5,48.0,118.0,1.0,0.10655962815151308,-2.7858177129771424,63.0,5.11182581165381,22.896160844256258,-5.429229343659567,0.05533831927861286,-3.098,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.161754057430169,-0.6485262172290506,0.0,0.0,0.0,3.1163802145478305,10.828991656851056,7,11.232562065124512,-1,549,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760495,127.87267419166666,125.64,1,0.0026010000000000004,36.96760472548132,127.87267710228667,2.0,0.0909003028869629,1.0,0.0,0.07980060577392578,0.2600777208901544,10.325417249472492,-5.429229343659567,0.0,0.0,0.0,-0.003332395323379137,-0.010134512111155123,0.2470195288626537,0.9689517733954309,-0.000296705972839036,0.026022859147235455,-0.05407030022678433,1.01008495,3.12832135,9.0417313
1787119355.067079,11.307,4.0,1.5449592972653212,4,0,-5.535628130996061,-35.27964592468595,-6.866539809989092,3.5,48.0,118.0,1.0,0.11043511909286285,-2.805714200212834,64.0,5.235764147836257,22.742205375841234,-5.429229343659567,0.05533831927861286,-1.225,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1564260760225933,-0.646927822806778,0.0,0.0,0.0,3.1163802145478305,10.828991656851056,7,11.105423927307129,-1,181,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760495,127.87267419166666,125.64,1,0.0026010000000000004,36.96760458754847,127.87267883247272,2.0,0.11589205360412598,1.0,0.0,0.12978410720825195,0.4147261768994206,10.325417249472492,-5.429229343659567,0.0,0.0,0.0,-0.0042619082007801816,-0.011377421805485162,0.24664313253418024,0.9690302139692422,-0.005689773361501515,-0.0932005820564972,-0.02138028333693054,-0.45110589999999995,-1.08853815,9.845876599999999
1787119355.117131,11.357,4.0,1.517426817835589,4,0,-5.381732921496173,-35.295294734537094,-6.92750031738197,3.5,49.0,118.0,1.0,0.11446704170325954,-2.7652277510851775,64.0,5.081468775221619,22.58819213040301,-5.429229343659567,0.05533831927861286,-0.292,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.15090432006795,-0.645271296020385,0.0,0.0,0.0,3.1163802145478305,10.828991656851056,8,11.219013214111328,0,176,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760495,127.87267419166666,125.64,1,0.0026010000000000004,36.96760444697282,127.87268056277568,2.0,0.1408902416229248,1.0,0.0,0.1797804832458496,0.5694141100381033,10.325417249472492,-5.429229343659567,0.0,0.0,0.0,-0.004214581168811702,-0.01228960185519098,0.24620979760455927,0.9691294746086997,-0.018256143975860686,0.059393554445367036,-0.005096361415823442,0.7943386499999999,-2.5006957499999998,10.4146623
1787119355.167065,11.407,4.0,1.374597643542271,4,0,-5.3638950848945735,-35.310728011485665,-6.944090142534407,3.5,49.0,118.0,1.0,0.10171714029612372,-2.8037066156184003,65.0,5.207476852644414,22.567703219967992,-6.96749481466273,-0.001999724864037944,-4.731,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.145180967982787,-0.6435542903948361,0.0,0.0,0.0,3.1163802145478305,10.828991656851056,7,10.781452178955078,0,773,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967604308333335,127.87268076333334,125.681,1,0.0026010000000000004,36.967604308333335,127.87268076333334,2.0,0.051000000000000004,1.0,1.0,0.0,0.0,10.120264083915153,-6.96749481466273,0.0,0.0,0.0,-0.004916089280707155,-0.011687363342938979,0.24544959181640846,0.9693264339124529,0.00973893722612836,0.014538592669112765,-0.08257152691185173,-2.1868829499999998,-0.5883989999999999,10.189109349999999
1787119355.217120,11.457,4.0,1.121508902800382,4,0,-5.140545717536514,-35.33870438093166,-7.1803139369947075,3.5,49.0,118.0,1.0,0.10567197258254073,-2.652405361754511,65.0,5.187301383719113,22.34316565154506,-6.96749481466273,-0.001999724864037944,-3.385,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.140095110967981,-0.6420285332903943,0.0,0.0,0.0,3.1163802145478305,10.45334093784196,7,11.124005317687988,0,885,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967604308333335,127.87268076333334,125.681,1,0.0026010000000000004,36.96760405701733,127.87268327453609,2.0,0.0873759994506836,1.0,0.0,0.07275199890136719,0.22509468460083007,10.120264083915153,-6.96749481466273,0.0,0.0,0.0,-0.004270347663589028,-0.01283760074245954,0.244223044153826,0.9696247030899366,-0.03958406743523139,0.044942228238853986,-0.05907939518000805,2.2163029,-0.08825984999999999,9.01231135
1787119355.267062,11.507,4.0,1.0928305176685544,4,0,-4.987104528254821,-35.35862290493086,-7.349521002100147,3.5,50.0,118.0,1.0,0.09894916210364416,-2.4349141775840693,66.0,5.249723766855747,22.188778761651843,-6.96749481466273,-0.001999724864037944,-3.162,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.134811512338854,-0.6404434537016562,0.0,0.0,0.0,3.1163802145478305,10.45334093784196,8,10.847113609313965,0,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967604308333335,127.87268076333334,125.681,1,0.0026010000000000004,36.96760387808619,127.87268499973433,2.0,0.11238062477111817,1.0,0.0,0.12276124954223633,0.3798223855266276,10.120264083915153,-6.96749481466273,0.0,0.0,0.0,-0.00504279600754882,-0.012595772115689657,0.24262754239957812,0.9700246349461321,0.011693705988362009,0.07932521450314228,-0.055187310948060696,-1.36312435,-1.3140911,9.375157399999999
1787119355.317530,11.558,4.0,0.9079014153029452,4,0,-4.811759626713025,-35.3818944928935,-7.507358501241839,4.0,50.0,118.0,1.0,0.0886572766195796,-2.3330740045606126,66.0,5.0951146836259085,22.012259614239248,-6.96749481466273,-0.001999724864037944,-2.808,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1298640542336718,-0.6389592162701015,0.0,0.0,0.0,3.1163802145478305,10.45334093784196,8,10.9491605758667,0,217,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967603695,127.87268740666667,125.66,1,0.0026010000000000004,36.967603669033956,127.87268697120443,2.0,0.13739228343963622,1.0,0.0,0.17278456687927246,0.5567030016279227,10.120264083915153,-6.96749481466273,0.0,0.0,0.0,-0.004798816070431158,-0.012854695406292057,0.2410687715133251,0.9704110343413197,-0.027087509990951997,-0.050352748920036404,-0.04900884539600077,0.9218251,0.14709974999999997,9.9831697
1787119355.367084,11.607,4.0,1.06710521407185,4,0,-4.658189211926886,-35.392367232128784,-7.601675343864031,4.0,51.0,118.0,1.0,0.09651882457224134,-2.212223085790339,67.0,5.228191936114102,21.85960492796167,-6.591428775011016,0.04579648631154072,-3.252,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1254311904026926,-0.6376293571208077,0.0,0.0,0.0,3.1163802145478305,10.45334093784196,7,11.207076072692871,-4,716,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967603695,127.87268740666667,125.66,1,0.0026010000000000004,36.96760357495574,127.87268869785561,2.0,0.0673482427597046,1.0,0.0,0.03269648551940918,0.11561477279663086,10.73040417947806,-6.591428775011016,0.0,0.0,0.0,-0.0049651965981211636,-0.012966882400620706,0.23987147513648358,0.9707053529261069,0.021415189921970425,0.064943701466709,-0.05675810727485559,1.8338435499999999,0.46091255,10.5127288
1787119355.417102,11.657,4.0,0.9242541364483382,4,0,-4.5045589639412,-35.41059011662225,-7.76522962891346,3.5,52.0,118.0,1.0,0.09694811490511858,-2.294073300470448,67.0,5.075081813466936,21.70538543011938,-6.591428775011016,0.04579648631154072,-0.8360000000000001,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1206052491740803,-0.636181574752224,0.0,0.0,0.0,3.1163802145478305,11.59083613358655,6,10.592304229736328,0,869,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967603695,127.87268740666667,125.66,1,0.0026010000000000004,36.96760341125678,127.87269042517951,2.0,0.09234941101074219,1.0,0.0,0.08269882202148438,0.2703218388515173,10.73040417947806,-6.591428775011016,0.0,0.0,0.0,-0.005030336202200484,-0.01172606183983491,0.2389633712701582,0.970944747337675,-0.013404128655316452,0.08681267699419795,-0.014590952546672595,-3.01064155,1.2846711499999999,10.0812362
1787119355.467081,11.707,4.0,1.053223686350894,4,0,-4.351032503597434,-35.42907843805875,-7.807518715255327,3.5,52.0,118.0,1.0,0.09822084947226775,-2.225574408815131,68.0,5.236649675252243,21.55122237511143,-6.591428775011016,0.04579648631154072,-3.383,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1157578434288244,-0.6347273530286474,0.0,0.0,0.0,3.1163802145478305,11.59083613358655,9,10.961329460144043,0,351,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967603695,127.87268740666667,125.66,1,0.0026010000000000004,36.967603245173365,127.8726921513365,2.0,0.11733901596069336,1.0,0.0,0.13267803192138672,0.4249571468614172,10.73040417947806,-6.591428775011016,0.0,0.0,0.0,-0.004886288713188552,-0.011996176663308104,0.23785125632851153,0.9712152160005644,-0.010105456369047167,-0.036861353802120245,-0.05904448859496817,2.38301595,1.2748645,9.36535075
1787119355.517017,11.757,4.0,0.8130849360266943,4,0,-4.197475901042322,-35.4478572093634,-7.9746255119968055,3.5,53.0,118.0,1.0,0.09711804176313212,-2.2782929739032522,68.0,5.082250796023274,21.396979205196864,-6.591428775011016,0.04579648631154072,-2.642,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.110846800955211,-0.6332540402865633,0.0,0.0,0.0,3.1163802145478305,11.59083613358655,7,10.6909761428833,0,1000,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602915,127.872694145,125.678,1,0.0026010000000000004,36.96760307648079,127.87269387783238,2.0,0.142339111328125,1.0,0.0,0.18267822265625,0.5796570104694981,10.73040417947806,-6.591428775011016,0.0,0.0,0.0,-0.005710543917462374,-0.012212997220662856,0.23650150237856116,0.971537581239006,0.007661995416255106,0.013788101090755204,-0.046111598837690185,-1.26505785,-1.2160246,10.0223963
1787119355.567087,11.807,4.0,0.5955742029740985,4,0,-4.071895451696038,-35.48066437645833,-8.119872452401438,3.5,53.0,118.0,1.0,0.07617824119280432,-2.115473963152404,69.0,5.2461475482474516,21.26739361468794,-8.243689486028712,-0.013453198701594716,-4.414,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1059908988670544,-0.6317972696601163,0.0,0.0,0.0,3.1163802145478305,11.59083613358655,7,10.834259986877441,0,392,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602915,127.872694145,125.678,1,0.0026010000000000004,36.967602781768996,127.87269528978162,2.0,0.06762778854370118,1.0,0.0,0.033255577087402344,0.10289275550842285,11.093360355993697,-8.243689486028712,0.0,0.0,0.0,-0.005482810199747312,-0.011516193364061652,0.23502016766026076,0.9719068046246296,0.008761552845011534,0.02288126649364566,-0.0770388331830297,1.12776475,1.67693715,8.97308475
1787119355.617110,11.857,4.0,0.32375281457544647,4,0,-3.918916963306286,-35.503368511218106,-8.340469108723909,3.5,54.0,118.0,1.0,0.067825281931238,-1.8549081934007983,69.0,5.116772052500753,21.112943648309795,-8.243689486028712,-0.013453198701594716,-1.8320000000000003,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.1021819868074143,-0.6306545960422243,0.0,0.0,0.0,3.1163802145478305,12.296493817516096,7,10.903003692626953,0,521,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602915,127.872694145,125.678,1,0.0026010000000000004,36.96760257781428,127.87269700977754,2.0,0.09262037372589112,1.0,0.0,0.08324074745178223,0.25754664871631416,11.093360355993697,-8.243689486028712,0.0,0.0,0.0,-0.00560911689575442,-0.011607327678844596,0.2337200659128255,0.9722184623537604,0.04942772441647941,-0.04836307357276287,-0.03197443189653612,0.63743225,-0.81395195,8.845598299999999
1787119355.667081,11.907,4.0,0.3242619220178285,4,0,-3.7659308875425523,-35.52649999737591,-8.431974239491723,3.5,54.0,118.0,1.0,0.05901186325253663,-1.648416919538933,70.0,5.286777241525044,20.958404653888895,-8.243689486028712,-0.013453198701594716,-0.174,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.098790722710852,-0.6296372168132557,0.0,0.0,0.0,3.1163802145478305,12.296493817516096,8,11.081478118896484,0,527,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602915,127.872694145,125.678,1,0.0026010000000000004,36.96760237002061,127.87269872985877,2.0,0.11762440299987793,1.0,0.0,0.13324880599975586,0.41227088384498106,11.093360355993697,-8.243689486028712,0.0,0.0,0.0,-0.006608451531198364,-0.009402690542898658,0.23233938773263668,0.9725668751746267,-0.010122909661567111,0.03921754829231258,-0.0030368728984701333,1.16699135,-1.7161637499999998,8.73772515
1787119355.717100,11.957,4.0,0.26878205526765964,4,0,-3.5911712097744175,-35.553080153140876,-8.44069787754944,4.0,55.0,118.0,1.0,0.06221999023095084,-1.5988409801065786,70.0,5.132099270380811,20.7818433810964,-8.243689486028712,-0.013453198701594716,-4.259,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0958401295482254,-0.6287520388644676,0.0,0.0,0.0,3.1163802145478305,12.296493817516096,8,10.793249130249023,0,544,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602915,127.872694145,125.678,1,0.0026010000000000004,36.967602131247006,127.87270069474897,2.0,0.14262008762359618,1.0,0.0,0.18324017524719238,0.589039712289299,11.093360355993697,-8.243689486028712,0.0,0.0,0.0,-0.0055633900750891065,-0.009016387108204106,0.2309586940667855,0.9729058716491296,-0.00783652834145454,-0.05935864786032714,-0.0743335728424385,-1.3925442999999997,-0.5982056499999999,9.1201845
1787119355.767069,12.007,4.0,0.15391618041022376,4,0,-3.456276946043752,-35.57171717504486,-8.650617238357086,4.0,55.0,118.0,1.0,0.06971765584785103,-1.592224024558052,71.0,5.29156164007524,20.64593448189955,-8.384597641195246,0.002805011817709158,-3.615,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0927291300366777,-0.6278187390110033,0.0,0.0,0.0,3.1163802145478305,12.296493817516096,8,10.949942588806152,0,459,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602115,127.87270093833334,125.663,1,0.0026010000000000004,36.96760196382779,127.872702211417,2.0,0.06718683338165284,1.0,0.0,0.032373666763305664,0.11447328567504882,10.938158456369877,-8.384597641195246,0.0,0.0,0.0,-0.006139024110020509,-0.008450090293015394,0.2294836186566245,0.973256480649,0.02179916235740918,0.014503686084072877,-0.06309365245959501,1.0296982499999998,-1.4906107999999998,10.502922149999998
1787119355.817095,12.057,4.0,0.07027052738382687,4,0,-3.2814017526238404,-35.59820479809447,-8.831709233596342,4.0,56.0,118.0,1.0,0.07834370584628354,-1.439522260933564,71.0,5.155485944951154,20.469285609274394,-8.384597641195246,0.002805011817709158,-1.7870000000000001,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0892432472442852,-0.6267729741732856,0.0,0.0,0.0,3.2093112344037897,11.992104259887334,8,10.310980796813965,0,473,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602115,127.87270093833334,125.663,1,0.0026010000000000004,36.96760172588542,127.872704177606,2.0,0.09219670391082764,1.0,0.0,0.08239340782165527,0.2913428212853089,10.938158456369877,-8.384597641195246,0.0,0.0,0.0,-0.0063171266827112245,-0.00750334991766426,0.2281080838839625,0.9735864089628998,-0.05989969992844539,0.004782202150464463,-0.03118903373313867,-3.34406765,0.28439285,8.217972699999999
1787119355.867079,12.107,4.0,0.08201018882010172,4,0,-3.1066744820302628,-35.625091558551055,-8.920667178704747,4.0,57.0,118.0,1.0,0.08389342149568266,-1.4015505415473877,72.0,5.323532481255127,20.292705862428875,-8.384597641195246,0.002805011817709158,-3.86,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.085326061951971,-0.6255978185855913,0.0,0.0,0.0,3.2292390559498183,11.992104259887334,9,10.532661437988281,0,230,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967602115,127.87270093833334,125.663,1,0.0026010000000000004,36.967601484357544,127.87270614213183,2.0,0.11719441509246827,1.0,0.0,0.13238883018493652,0.46812597983913884,10.938158456369877,-8.384597641195246,0.0,0.0,0.0,-0.006127748453890435,-0.008047518154363402,0.22665025872387207,0.9739236871392145,0.027611108766550294,0.02546435378659727,-0.06736970912698112,1.36312435,-1.5102240999999998,10.130269449999998
1787119355.917093,12.157,4.0,-0.14729773228300044,4,0,-2.9101683072444033,-35.65582543787566,-9.114375622346415,4.5,57.0,118.0,1.0,0.0867377534933139,-1.3636039789206231,72.0,5.146810104004921,20.09402140930619,-8.384597641195246,0.002805011817709158,-1.441,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0811313908771867,-0.624339417263156,0.0,0.0,0.0,3.2292390559498183,11.992104259887334,9,10.366425514221191,0,853,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760121,127.87270781666666,125.64999999999999,1,0.0026010000000000004,36.96760121,127.87270781666666,2.0,0.051000000000000004,1.0,1.0,0.0,0.0,11.079944517217006,-9.351382449176961,0.0,0.0,0.0,-0.005562744086120532,-0.008704216548062783,0.22546521414376242,0.9741964533417394,0.012758356832078549,-0.03584906283596353,-0.02515019452123829,-0.7551120499999999,-0.7943386499999999,9.502643849999998
1787119355.967079,12.207,4.0,-0.2823161866547789,4,0,-2.8266973878821853,-35.677269047132384,-9.198281048393284,4.5,58.0,118.0,1.0,0.07967859758229616,-1.176908166916605,73.0,5.301555412786651,20.007948523619895,-9.351382449176961,-0.011850341341526871,-6.130000000000001,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.076794503202521,-0.6230383509607563,0.0,0.0,0.0,3.232382196007203,11.992104259887334,8,10.206783294677734,0,500,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760121,127.87270781666666,125.64999999999999,1,0.0026010000000000004,36.96760101563919,127.87270929002187,2.0,0.06769383049011231,1.0,0.0,0.03338766098022461,0.1328161153793335,11.079944517217006,-9.351382449176961,0.0,0.0,0.0,-0.005369813409357057,-0.008497253835285785,0.22413366064306078,0.9745065746047835,0.04070107815650776,-0.09679596031560553,-0.1069886831472524,-0.67665885,-0.22555294999999997,9.561483749999999
1787119356.017108,12.257,4.0,-0.6019635165909429,4,0,-2.6523550131551414,-35.70660895043732,-9.504044157123587,4.0,58.0,118.0,1.0,0.08016164522493252,-1.025042942929298,73.0,5.21560006827694,19.831260451055055,-9.351382449176961,-0.011850341341526871,-2.038,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.072810573323406,-0.6218431719970218,0.0,0.0,0.0,3.232382196007203,12.270025876678773,8,10.257152557373047,0,186,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760121,127.87270781666666,125.64999999999999,1,0.0026010000000000004,36.967600752074354,127.87271125022018,2.0,0.09269297218322754,1.0,0.0,0.08338594436645508,0.3096096823149541,11.079944517217006,-9.351382449176961,0.0,0.0,0.0,-0.005451227760673978,-0.00849707907555833,0.2228232976330513,0.9748065766063634,-0.02590068609959585,-0.02998475654926258,-0.035569810155644435,0.5982056499999999,1.0002783,9.6889702
1787119356.067081,12.307,4.0,-0.6630503640666547,4,0,-2.4781706436269544,-35.73656094785418,-9.606047556018837,4.0,59.0,118.0,1.0,0.08001471886089073,-0.7374232522508632,74.0,5.385796978290142,19.654606407262303,-9.351382449176961,-0.011850341341526871,-2.507,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0688024910621596,-0.6206407473186478,0.0,0.0,0.0,3.232382196007203,12.270025876678773,8,10.2869234085083,0,702,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760121,127.87270781666666,125.64999999999999,1,0.0026010000000000004,36.96760048301098,127.87271320864197,2.0,0.11768460369110108,1.0,0.0,0.13336920738220215,0.48634915455936456,11.079944517217006,-9.351382449176961,0.0,0.0,0.0,-0.006074757043385015,-0.008352298441931761,0.22162128673737297,0.9750781208203125,0.013788101090755204,-0.00973893722612836,-0.04375540434749784,0.26477955,-1.67693715,10.032202949999999
1787119356.117110,12.357,4.0,-0.7577639893204069,4,0,-2.3039023339553677,-35.766883358509666,-9.7316735809803,4.0,59.0,118.0,1.0,0.06687114181778735,-0.6518602142882245,74.0,5.209062695056513,19.477797373288933,-9.351382449176961,-0.011850341341526871,-3.236,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.064801755119115,-0.6194405265357344,0.0,0.0,0.0,3.232382196007203,12.270025876678773,9,10.135462760925293,0,633,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.96760121,127.87270781666666,125.64999999999999,1,0.0026010000000000004,36.967600210620134,127.87271516800753,2.0,0.14269685840606688,1.0,0.0,0.1833937168121338,0.6632341350071623,11.079944517217006,-9.351382449176961,0.0,0.0,0.0,-0.006544587397733699,-0.008441718538666768,0.22064725847447006,0.9752951825430125,0.03827507049623565,-0.14919074446047528,-0.056478854594536505,-0.5687857,0.4707192,9.875296549999998
1787119356.167066,12.407,4.0,-1.0635329005668268,4,0,-2.336781597880039,-35.770848573535055,-9.932342397500634,4.5,59.0,118.0,1.0,0.0597127314720648,-0.5763406535728812,75.0,5.375379037682335,19.50921501521866,-10.51141385639417,-0.03898701377069358,-1.001,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0614581980282254,-0.6184374594084676,0.0,0.0,0.0,3.232382196007203,12.270025876678773,9,10.036520957946777,0,248,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967600175,127.87271479833333,125.698,1,0.0026010000000000004,36.967600175,127.87271479833333,2.0,0.051000000000000004,1.0,1.0,0.0,0.0,10.83367777844262,-10.51141385639417,0.0,0.0,0.0,-0.006717870780581553,-0.008184686139515738,0.2195169381257224,0.9755512262310374,0.0003665191429188092,0.11007791592328237,-0.01747074581246324,-0.34323275000000003,-0.30400615,10.287175849999999
1787119356.217147,12.457,4.0,-1.1679317860864136,4,0,-2.076674889504225,-35.81926643746855,-9.982418363381981,4.5,59.0,118.0,1.0,0.03693779660263414,-0.27198858983040375,75.0,5.407026949174391,19.244681157996432,-10.51141385639417,-0.03898701377069358,-4.402,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.058472561454622,-0.6175417684363865,0.0,0.0,0.0,3.232382196007203,11.78941877531183,9,10.066641807556152,0,905,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967600175,127.87271479833333,125.698,1,0.0026010000000000004,36.96759974005493,127.872717722813,2.0,0.08425474262237549,1.0,0.0,0.06650948524475098,0.2645747323036194,10.83367777844262,-10.51141385639417,0.0,0.0,0.0,-0.006892439022678854,-0.008474218273388663,0.21849939184011435,0.9757759464520909,0.019582594207376378,-0.09328784851909691,-0.07682939367279039,0.34323275000000003,-0.65704555,9.7870367
1787119356.267065,12.507,4.0,-1.3777008498443475,4,0,-1.8812862427652355,-35.856143144123074,-10.20234393339311,4.5,60.0,118.0,1.0,0.028476776831652367,-0.1358701645655258,76.0,5.4747337679359545,19.045866197764695,-10.51141385639417,-0.03898701377069358,-1.377,0.0,-14.764259771306984,1.0846395377356983,0.008573653123203467,1.056368186644672,4.0,4.0,nan,-2.0070107474182564,-0.6021032242254769,0.0,0.0,0.0,3.230397329379979,11.78941877531183,9,9.862079620361328,0,227,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,UNKNOWN,0.0,False,-1.0,False,36.967600175,127.87271479833333,125.698,1,0.0026010000000000004,36.96759940878584,127.87271991964262,2.0,0.10924697017669678,1.0,0.0,0.11649394035339355,0.4634125396508921,10.83367777844262,-10.51141385639417,0.0,0.0,0.0,-0.007309506253150782,-0.008126677302187536,0.2172489615913348,0.9760550276095339,0.0009599310885968813,0.06859143960337716,-0.02403318379996192,-0.9022117999999999,-0.0588399,11.297260799999998
