t_rel,t_wall,kind,i,x_m,y_m,cells,ego_y,ego_yaw_deg,target_y,n_ahead,lethal_cells,clusters_all,clusters_rej,lstatus
248.80,1789278276.451,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
248.85,1789278276.501,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
248.90,1789278276.552,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
248.95,1789278276.601,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.00,1789278276.651,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.05,1789278276.701,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.10,1789278276.751,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.15,1789278276.801,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.15,1789278276.801,path,0,0.000,0.000,,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.20,1789278276.852,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.25,1789278276.902,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.30,1789278276.952,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.35,1789278277.001,cone,0,2.611,-0.665,296,0.8963304613095489,22.920366640765177,0.25861694637283045,1.0,7333.0,7.0,0.0,L
249.40,1789278277.052,cone,0,2.611,-0.665,296,,,,,,,,L
249.45,1789278277.101,cone,0,2.611,-0.665,296,,,,,,,,L
249.50,1789278277.151,cone,0,2.611,-0.665,296,,,,,,,,L
249.55,1789278277.201,cone,0,2.611,-0.665,296,,,,,,,,L
249.60,1789278277.251,cone,0,2.611,-0.665,296,,,,,,,,L
249.65,1789278277.301,cone,0,2.611,-0.665,296,,,,,,,,L
249.70,1789278277.351,cone,0,2.611,-0.665,296,,,,,,,,L
249.75,1789278277.401,cone,0,2.611,-0.665,296,,,,,,,,L
249.80,1789278277.451,cone,0,2.611,-0.665,296,,,,,,,,L
249.85,1789278277.501,cone,0,2.611,-0.665,296,,,,,,,,L
249.90,1789278277.552,cone,0,2.611,-0.665,296,,,,,,,,L
249.95,1789278277.601,cone,0,2.611,-0.665,296,,,,,,,,L
250.00,1789278277.652,cone,0,2.611,-0.665,296,,,,,,,,L
250.05,1789278277.702,cone,0,2.611,-0.665,296,,,,,,,,L
250.10,1789278277.752,cone,0,1.078,1.411,334,-0.005861625507013432,-32.577069196953786,-0.33730031960837625,2.0,8730.0,6.0,0.0,L
250.10,1789278277.752,cone,1,7.803,6.239,304,-0.005861625507013432,-32.577069196953786,-0.33730031960837625,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,cone,0,1.078,1.411,334,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,cone,1,7.803,6.239,304,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,0,0.000,0.000,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,1,0.219,-0.004,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,2,0.429,-0.018,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,3,0.628,-0.035,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,4,0.792,-0.049,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,5,0.936,-0.057,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,6,1.061,-0.060,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,7,1.195,-0.059,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,8,1.374,-0.049,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,9,1.590,-0.024,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,10,1.825,0.022,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,11,2.032,0.078,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,12,2.254,0.154,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,13,2.465,0.237,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,14,2.658,0.322,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,15,2.819,0.399,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,16,2.971,0.479,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,17,3.111,0.559,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,18,3.238,0.638,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,19,3.383,0.733,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.15,1789278277.801,path,20,3.536,0.834,,-0.07672797854350619,-33.206138211889055,-0.41230031960837626,2.0,8730.0,6.0,0.0,L
250.20,1789278277.851,cone,0,1.015,1.421,342,-0.12663930815103444,-33.698327232186436,-0.44762169443060007,2.0,9668.0,5.0,0.0,L
250.20,1789278277.851,cone,1,5.833,5.547,1709,-0.12663930815103444,-33.698327232186436,-0.44762169443060007,2.0,9668.0,5.0,0.0,L
250.25,1789278277.902,cone,0,1.015,1.421,342,-0.23902649372288437,-34.020062060569785,-0.5226216944306,2.0,9668.0,5.0,0.0,L
250.25,1789278277.902,cone,1,5.833,5.547,1709,-0.23902649372288437,-34.020062060569785,-0.5226216944306,2.0,9668.0,5.0,0.0,L
250.30,1789278277.951,cone,0,0.909,1.447,323,-0.2816004833051364,-34.15190978876955,-0.5346718064131348,2.0,9608.0,5.0,0.0,L
250.30,1789278277.951,cone,1,5.772,5.524,1681,-0.2816004833051364,-34.15190978876955,-0.5346718064131348,2.0,9608.0,5.0,0.0,L
250.35,1789278278.002,cone,0,4.736,5.632,952,-0.31629981796804785,-34.22315787033052,-0.4596718064131348,2.0,9267.0,7.0,0.0,L
250.35,1789278278.002,cone,1,7.645,5.941,443,-0.31629981796804785,-34.22315787033052,-0.4596718064131348,2.0,9267.0,7.0,0.0,L
250.40,1789278278.051,cone,0,4.736,5.632,952,-0.3511300211288975,-34.18585982853531,-0.3846718064131348,2.0,9267.0,7.0,0.0,L
250.40,1789278278.051,cone,1,7.645,5.941,443,-0.3511300211288975,-34.18585982853531,-0.3846718064131348,2.0,9267.0,7.0,0.0,L
250.45,1789278278.101,cone,0,4.715,5.619,948,-0.3820174659025265,-34.18438616593478,-0.3096718064131348,2.0,9303.0,7.0,0.0,L
250.45,1789278278.101,cone,1,7.616,5.938,427,-0.3820174659025265,-34.18438616593478,-0.3096718064131348,2.0,9303.0,7.0,0.0,L
250.50,1789278278.151,cone,0,4.624,5.749,889,-0.3820174659025265,-34.20849154305464,-0.2346718064131348,2.0,9395.0,7.0,0.0,L
250.50,1789278278.151,cone,1,7.665,6.025,425,-0.3820174659025265,-34.20849154305464,-0.2346718064131348,2.0,9395.0,7.0,0.0,L
250.55,1789278278.201,cone,0,7.600,6.631,114,-0.3820174659025265,-34.17388743224765,-0.3096718064131348,1.0,8197.0,6.0,0.0,L
250.60,1789278278.251,cone,0,7.600,6.631,114,-0.3820174659025265,-34.16856205881869,-0.3846718064131348,1.0,8197.0,6.0,0.0,L
250.65,1789278278.301,cone,0,7.712,6.457,197,-0.38358168830953215,-34.203162384966014,-0.4596718064131348,1.0,8670.0,7.0,0.0,L
250.70,1789278278.352,cone,0,7.712,6.457,197,-0.38358168830953215,-34.213997450951425,-0.5346718064131348,1.0,8670.0,7.0,0.0,L
250.75,1789278278.402,cone,0,7.712,6.457,197,-0.38358168830953215,-34.19896122757054,-0.6096718064131348,1.0,8634.0,7.0,0.0,L
250.80,1789278278.451,cone,0,7.718,6.515,168,-0.38358168830953215,-34.207194728644296,-0.5740985543256929,1.0,8485.0,7.0,0.0,L
250.85,1789278278.501,cone,0,7.729,6.465,196,-0.3934047543230785,-34.20284491984243,-0.6310969878504158,1.0,8484.0,7.0,0.0,L
250.90,1789278278.551,cone,0,7.722,6.460,194,-0.3934047543230785,-34.17356872867024,-0.6257981048298615,1.0,8587.0,7.0,0.0,L
250.95,1789278278.601,cone,0,7.714,6.514,169,-0.3934047543230785,-34.17465716235386,-0.5768072556616175,1.0,8623.0,7.0,0.0,L
251.00,1789278278.651,cone,0,7.712,6.512,170,-0.3934047543230785,-34.170657719232224,-0.5774950807775434,1.0,8527.0,8.0,0.0,L
251.05,1789278278.701,cone,0,7.703,6.509,168,-0.38388014500974915,-34.17983684742788,-0.5666571758056136,1.0,8377.0,8.0,0.0,L
251.10,1789278278.751,cone,0,7.703,6.509,168,-0.38388014500974915,-34.1920198697051,-0.5687897409686788,1.0,8377.0,8.0,0.0,L
251.15,1789278278.801,cone,0,7.653,6.559,149,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,0,0.000,0.000,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,1,0.277,-0.003,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,2,0.558,-0.010,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,3,0.821,-0.013,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,4,1.044,-0.005,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,5,1.267,0.019,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,6,1.463,0.055,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,7,1.613,0.092,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,8,1.729,0.127,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,9,1.842,0.165,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,10,1.981,0.219,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,11,2.108,0.276,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,12,2.215,0.329,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,13,2.323,0.390,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,14,2.435,0.457,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,15,2.559,0.535,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,16,2.682,0.614,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,17,2.823,0.704,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,18,2.956,0.791,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,19,3.110,0.897,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.15,1789278278.801,path,20,3.263,1.011,,-0.38388014500974915,-34.201309940071305,-0.5013392756928077,1.0,8233.0,6.0,0.0,L
251.20,1789278278.851,cone,0,7.672,6.594,131,-0.38388014500974915,-34.22326386892829,-0.4869771635676521,1.0,8157.0,6.0,0.0,L
251.25,1789278278.901,cone,0,7.672,6.594,131,-0.3844265510028811,-34.23382814477578,-0.4893769983162277,1.0,8249.0,6.0,0.0,L
251.30,1789278278.952,cone,0,4.895,2.291,248,-0.3844265510028811,-34.198804995553225,-0.5643769983162277,2.0,8148.0,7.0,0.0,L
251.30,1789278278.952,cone,1,7.576,6.669,91,-0.3844265510028811,-34.198804995553225,-0.5643769983162277,2.0,8148.0,7.0,0.0,L
251.35,1789278279.001,cone,0,7.604,6.629,114,-0.3844265510028811,-34.17076209472325,-0.48937699831622766,1.0,8108.0,6.0,0.0,L
251.40,1789278279.052,cone,0,7.604,6.629,114,-0.3844265510028811,-34.134786789265036,-0.41437699831622765,1.0,8315.0,6.0,0.0,L
251.45,1789278279.102,cone,0,7.550,6.704,81,-0.3905456876144642,-34.09757597641013,-0.33937699831622764,1.0,8076.0,6.0,0.0,L
251.50,1789278279.152,cone,0,7.550,6.680,86,-0.3905456876144642,-34.03108273975333,-0.31971064363032187,1.0,8135.0,6.0,0.0,L
251.55,1789278279.201,cone,0,7.526,6.675,83,-0.3905456876144642,-33.878318702365604,-0.2837270708665647,1.0,8009.0,6.0,0.0,L
251.60,1789278279.251,cone,0,7.526,6.675,83,-0.3905456876144642,-33.715345598988655,-0.2553759927122996,1.0,8009.0,6.0,0.0,L
251.65,1789278279.301,cone,0,7.526,6.675,83,-0.41473448974727417,-33.59049750167098,-0.25785352183761456,1.0,8009.0,6.0,0.0,L
251.70,1789278279.351,cone,0,7.526,6.675,83,-0.41473448974727417,-33.37958474717615,-0.22119059518984208,1.0,8009.0,6.0,0.0,L
251.75,1789278279.401,cone,0,7.526,6.675,83,-0.41473448974727417,-33.16941974079021,-0.18467697114071746,1.0,8009.0,6.0,0.0,L
251.80,1789278279.451,cone,0,7.550,6.716,67,-0.41473448974727417,-32.8671339792204,-0.11136183126324162,1.0,8160.0,6.0,0.0,L
251.85,1789278279.501,cone,0,7.550,6.716,67,-0.4490080812075316,-32.57365195003735,-0.09450518622606707,1.0,8160.0,6.0,0.0,L
251.90,1789278279.551,none,-1,,,,-0.4694664918864284,-32.24788854360315,-0.09450518622606707,0.0,8053.0,5.0,0.0,L
251.95,1789278279.601,none,-1,,,,-0.4849310876956377,-31.884699229146964,-0.09450518622606707,0.0,8053.0,5.0,0.0,L
252.00,1789278279.651,none,-1,,,,-0.5004238996235377,-31.4594826545843,-0.09450518622606707,0.0,8204.0,4.0,0.0,L
252.05,1789278279.702,none,-1,,,,-0.4963495026445303,-31.040624090878396,-0.09450518622606707,0.0,7857.0,4.0,0.0,L
252.10,1789278279.751,none,-1,,,,-0.5176086436060511,-30.64414213034892,-0.09450518622606707,0.0,7939.0,4.0,0.0,L
252.15,1789278279.802,none,-1,,,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,0,0.000,0.000,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,1,0.251,0.003,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,2,0.493,0.020,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,3,0.724,0.055,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,4,0.926,0.101,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,5,1.117,0.159,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,6,1.281,0.221,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,7,1.404,0.275,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,8,1.515,0.329,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,9,1.628,0.391,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,10,1.744,0.461,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,11,1.858,0.537,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,12,1.959,0.611,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,13,2.063,0.694,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,14,2.161,0.781,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,15,2.251,0.868,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,16,2.337,0.956,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,17,2.422,1.052,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,18,2.506,1.155,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,19,2.587,1.263,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.15,1789278279.802,path,20,2.664,1.376,,-0.5503787559043984,-30.176217555559656,-0.019505186226067076,0.0,8099.0,5.0,0.0,L
252.20,1789278279.851,none,-1,,,,-0.5844100388221244,-29.67508083809875,0.0,0.0,8113.0,5.0,0.0,L
252.25,1789278279.901,none,-1,,,,-0.5582539889075276,-29.190019433863043,0.0,0.0,8103.0,5.0,0.0,L
252.30,1789278279.952,none,-1,,,,-0.5843421375452783,-28.68427817096267,0.0,0.0,8158.0,4.0,0.0,L
252.35,1789278280.002,none,-1,,,,-0.618212322659713,-28.19292636593551,0.0,0.0,8158.0,4.0,0.0,L
252.40,1789278280.052,none,-1,,,,-0.652071727605316,-27.649517469748545,0.0,0.0,8308.0,4.0,0.0,L
252.45,1789278280.101,none,-1,,,,-0.6186884920102651,-27.14114910488755,0.0,0.0,8148.0,5.0,0.0,L
252.50,1789278280.151,none,-1,,,,-0.6374489670122708,-26.582917750820474,0.0,0.0,8271.0,4.0,0.0,L
252.55,1789278280.201,none,-1,,,,-0.6580785036163237,-25.987406150875398,0.0,0.0,8401.0,5.0,0.0,L
252.60,1789278280.251,none,-1,,,,-0.6782934756082466,-25.373749266973686,0.0,0.0,8401.0,5.0,0.0,L
252.65,1789278280.301,none,-1,,,,-0.6983949236113677,-24.779230883456258,0.0,0.0,8621.0,5.0,0.0,L
252.70,1789278280.351,none,-1,,,,-0.6829613280499988,-24.16764657981596,0.0,0.0,8394.0,4.0,0.0,L
252.75,1789278280.401,none,-1,,,,-0.711035775411891,-23.521331315456834,0.0,0.0,8298.0,4.0,0.0,L
252.80,1789278280.451,none,-1,,,,-0.7310216550595883,-22.872672230239267,0.0,0.0,8379.0,4.0,0.0,L
252.85,1789278280.501,none,-1,,,,-0.7379794070789115,-22.226981345215766,0.0,0.0,8378.0,4.0,0.0,L
252.90,1789278280.551,none,-1,,,,-0.7492940006797628,-21.561703368924697,0.0,0.0,8220.0,4.0,0.0,L
252.95,1789278280.602,none,-1,,,,-0.7643427079170494,-20.893880017894407,0.0,0.0,8431.0,4.0,0.0,L
253.00,1789278280.651,none,-1,,,,-0.7770276928460295,-20.209164808642967,0.0,0.0,8279.0,4.0,0.0,L
253.05,1789278280.701,none,-1,,,,-0.7738733644837841,-19.531057409052654,0.0,0.0,8279.0,4.0,0.0,L
253.10,1789278280.751,none,-1,,,,-0.7826002399698673,-18.85342089207387,0.0,0.0,8235.0,5.0,0.0,L
253.15,1789278280.801,none,-1,,,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,0,0.000,0.000,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,1,0.119,0.002,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,2,0.238,0.008,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,3,0.357,0.019,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,4,0.477,0.036,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,5,0.595,0.056,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,6,0.716,0.083,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,7,0.831,0.113,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,8,0.946,0.149,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,9,1.070,0.192,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,10,1.184,0.239,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,11,1.295,0.289,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,12,1.404,0.344,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,13,1.511,0.403,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,14,1.623,0.471,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,15,1.722,0.538,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,16,1.818,0.608,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,17,1.917,0.688,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,18,2.014,0.770,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,19,2.112,0.861,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.15,1789278280.801,path,20,2.207,0.957,,-0.7973404078356869,-18.150765493099573,0.0,0.0,8083.0,6.0,0.0,L
253.20,1789278280.852,none,-1,,,,-0.8121069774806011,-17.448793552200797,0.0,0.0,8241.0,6.0,0.0,L
253.25,1789278280.901,none,-1,,,,-0.8115749614126324,-16.736067465564428,0.0,0.0,8304.0,5.0,0.0,L
253.30,1789278280.952,none,-1,,,,-0.8169001029794477,-16.031702529859782,0.0,0.0,8183.0,4.0,0.0,L
253.35,1789278281.001,none,-1,,,,-0.8250567924221728,-15.280613310116726,0.0,0.0,8179.0,4.0,0.0,L
253.40,1789278281.052,none,-1,,,,-0.8330505675044039,-14.55669318233078,0.0,0.0,8166.0,4.0,0.0,L
253.45,1789278281.102,none,-1,,,,-0.8329618446566146,-13.85852177746721,0.0,0.0,8166.0,4.0,0.0,L
253.50,1789278281.151,none,-1,,,,-0.8349850481411076,-13.134392567685868,0.0,0.0,8048.0,3.0,0.0,L
253.55,1789278281.201,none,-1,,,,-0.8389499514991186,-12.39622064176452,0.0,0.0,7969.0,3.0,0.0,L
253.60,1789278281.251,none,-1,,,,-0.8430117042666362,-11.66213691296813,0.0,0.0,7844.0,3.0,0.0,L
253.65,1789278281.301,none,-1,,,,-0.8475219386256349,-10.96373356293516,0.0,0.0,7836.0,3.0,0.0,L
253.70,1789278281.351,none,-1,,,,-0.8402975870812825,-10.241426377775868,0.0,0.0,7803.0,2.0,0.0,L
253.75,1789278281.401,none,-1,,,,-0.8465294604644031,-9.511985150295413,0.0,0.0,7655.0,2.0,0.0,L
253.80,1789278281.451,none,-1,,,,-0.8445429113516679,-8.761140290010857,0.0,0.0,7659.0,2.0,0.0,L
253.85,1789278281.501,none,-1,,,,-0.8343576477729189,-8.033840473832882,0.0,0.0,7812.0,3.0,0.0,L
253.90,1789278281.551,none,-1,,,,-0.8325581158568592,-7.322103114380352,0.0,0.0,7812.0,3.0,0.0,L
253.95,1789278281.602,none,-1,,,,-0.8286665329272898,-6.661232020823503,0.0,0.0,7968.0,2.0,0.0,L
254.00,1789278281.651,none,-1,,,,-0.8256419768988239,-5.951619838947428,0.0,0.0,7968.0,2.0,0.0,L
254.05,1789278281.701,none,-1,,,,-0.8152709594892491,-5.231270155423137,0.0,0.0,7969.0,2.0,0.0,L
254.10,1789278281.752,none,-1,,,,-0.8138014787470834,-4.483493493049939,0.0,0.0,7956.0,2.0,0.0,L
254.15,1789278281.801,none,-1,,,,-0.8106334747229752,-3.7423840977485807,0.0,0.0,7876.0,2.0,0.0,L
254.15,1789278281.801,path,0,0.000,0.000,,-0.8106334747229752,-3.7423840977485807,0.0,0.0,7876.0,2.0,0.0,L
254.15,1789278281.801,path,1,0.187,0.004,,-0.8106334747229752,-3.7423840977485807,0.0,0.0,7876.0,2.0,0.0,L
254.15,1789278281.801,path,2,0.403,0.023,,-0.8106334747229752,-3.7423840977485807,0.0,0.0,7876.0,2.0,0.0,L
254.15,1789278281.801,path,3,0.595,0.054,,-0.8106334747229752,-3.7423840977485807,0.0,0.0,7876.0,2.0,0.0,L
