t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1787569476.320468,0.512,0.0,0.0,0,0,181,36.58076579051759,-57.89337097899753,0.0,0.0,0.0,108.0,0.0,1.639409917090286,0.0,0.0,0.0,42.224233034686826,nan,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741291666667,127.8731091,123.557,0,4.0,36.96741291666667,127.8731091,1.0,2.0,0.0,1.0,0.0,0.0,0.03965763502120118,-3.4716565246447773,0.0,0.0,0.0,-0.022324390722702057,0.01578194859271333,-0.7610870519377936,0.6480733377096418,0.0014311699866353504,-0.0019896753472735357,0.005759586531581287,0.1569064,-0.4118793,9.7674234
1787569476.370469,0.562,0.0,0.0,0,0,181,36.58076579051759,-57.89337097899753,0.0,0.0,0.0,108.0,0.0,1.639409917090286,0.0,0.0,0.0,42.224233034686826,nan,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741291666667,127.8731091,123.557,0,4.0,36.96741291666667,127.8731091,1.0,2.0372074842453003,0.0,0.0,0.07441496849060059,0.0,0.03965763502120118,-3.4716565246447773,0.0,0.0,0.0,-0.022307424194747415,0.0157620233748813,-0.761087464847421,0.648073921938733,0.009564404300928926,-0.002373647782712288,0.0024434609527920616,0.06864655,-0.5099457999999999,9.80665
1787569476.420529,0.612,0.0,0.0,0,0,181,36.58076579051759,-57.89337097899753,0.0,0.0,0.0,108.0,0.0,1.639409917090286,0.0,0.0,0.0,42.224233034686826,nan,0.0,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741291666667,127.8731091,123.557,0,4.0,36.96741291666667,127.8731091,1.0,2.062206745147705,0.0,0.0,0.12441349029541016,0.0,0.03965763502120118,-3.4716565246447773,0.0,0.0,0.0,-0.022275209799370217,0.015778013186962148,-0.7610871827293133,0.6480749722165043,0.0008203047484373349,-0.008290313946973065,-0.0011693705988362008,0.12748644999999997,-0.50013915,9.7870367
1787569476.470470,0.662,0.0,0.0,0,0,181,36.587139909197035,-57.895226303997596,0.0,0.0,0.0,108.0,0.0,1.6408861306586693,0.0,0.0,0.0,42.230802082896396,nan,0.0,-0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.9674129,127.87310917166667,123.555,0,4.0,36.9674129,127.87310917166667,1.0,2.0,0.0,1.0,0.0,0.0,0.08466592446537584,-3.4716565246447773,0.0,0.0,0.0,-0.022267999401689904,0.015795387723367568,-0.7610698679152977,0.6480951304250837,0.0056199601914217415,0.0005585053606381855,-0.0071907565182166375,0.1176798,-0.4707192,9.80665
1787569476.520531,0.712,3.0,0.0,0,0,181,36.587139909197035,-57.895226303997596,0.0,0.0,0.0,108.0,0.0,1.6408861306586693,0.0,0.0,0.0,42.230802082896396,nan,0.0,-0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.9674129,127.87310917166667,123.555,0,4.0,36.9674129,127.87310917166667,1.0,2.0,0.0,1.0,0.0,0.0,0.08466592446537584,-3.4716565246447773,0.0,0.0,0.0,-0.02228636407934123,0.015802429390455376,-0.7610527300482505,0.6481144523057539,-0.0025656340004316645,-0.005096361415823442,-0.0019024088846738192,0.12748644999999997,-0.5295591,9.81645665
1787569476.570470,0.762,3.0,0.0,3,0,181,36.587139909197035,-57.895226303997596,0.0,0.0,0.0,108.0,0.0,1.6408861306586693,0.0,0.0,0.0,42.230802082896396,nan,0.0,-0.467,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.9674129,127.87310917166667,123.555,0,4.0,36.9674129,127.87310917166667,1.0,2.036795139312744,0.0,0.0,0.07359027862548828,0.0,0.08466592446537584,-3.4716565246447773,0.0,0.0,0.0,-0.022281121738057495,0.01579520463890338,-0.7610359000589016,0.6481345708616743,0.0038571776469074684,0.0018151424220741027,-0.00815068760681352,0.17651969999999997,-0.53936575,9.757616749999999
1787569476.620483,0.812,3.0,0.0,3,0,181,36.587139909197035,-57.895226303997596,0.0,0.0,0.0,108.0,0.0,1.6408861306586693,0.0,0.0,0.0,42.230802082896396,nan,0.0,-0.314,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.9674129,127.87310917166667,123.555,0,4.0,36.9674129,127.87310917166667,1.0,2.0618098974227905,0.0,0.0,0.12361979484558105,0.0,0.08466592446537584,-3.4716565246447773,0.0,0.0,0.0,-0.022263445912062457,0.015787191891987455,-0.7610247582833016,0.6481484558557002,0.0012566370614359172,0.0006283185307179586,-0.005480333851262195,0.1176798,-0.5687857,9.81645665
1787569476.670436,0.862,3.0,0.0,3,0,181,36.59381049786607,-57.89856588899771,0.0,0.0,0.0,108.0,0.0,1.6438265383609405,0.0,0.0,0.0,42.23786950924726,nan,0.0,-0.035,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741287,127.87310924666667,123.55,0,4.0,36.96741287,127.87310924666667,1.0,2.0,0.0,1.0,0.0,0.0,0.12605893014978928,-3.4716565246447773,0.0,0.0,0.0,-0.022248201497415295,0.015823108344231278,-0.7610240611220822,0.6481489220585888,-0.008656833089891874,-0.00015707963267948965,-0.0006108652381980154,0.0980665,-0.53936575,9.77723005
1787569476.720513,0.912,3.0,0.0,3,0,181,36.59381049786607,-57.89856588899771,0.0,0.0,0.0,108.0,0.0,1.6438265383609405,0.0,0.0,0.0,42.23786950924726,nan,0.0,-0.186,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741287,127.87310924666667,123.55,0,4.0,36.96741287,127.87310924666667,1.0,2.0,0.0,1.0,0.0,0.0,0.12605893014978928,-3.4716565246447773,0.0,0.0,0.0,-0.022273913203408532,0.015812579609816496,-0.7610185831875772,0.6481547277925718,-0.005096361415823442,0.007033676885537149,-0.003246312408709453,0.12748644999999997,-0.5099457999999999,9.7870367
1787569476.770437,0.962,3.0,0.0,3,0,181,36.59381049786607,-57.89856588899771,0.0,0.0,0.0,108.0,0.0,1.6438265383609405,0.0,0.0,0.0,42.23786950924726,nan,0.0,0.366,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741287,127.87310924666667,123.55,0,4.0,36.96741287,127.87310924666667,1.0,2.036725401878357,0.0,0.0,0.07345080375671387,0.0,0.12605893014978928,-3.4716565246447773,0.0,0.0,0.0,-0.022276620679657914,0.01585611986845718,-0.7610177137974278,0.6481545918377405,-0.03551745027808461,0.02841396022246768,0.006387905062299246,0.08825984999999999,-0.6962721499999999,9.894909849999998
1787569476.820457,1.012,3.0,0.0,3,0,181,36.59381049786607,-57.89856588899771,0.0,0.0,0.0,108.0,0.0,1.6438265383609405,0.0,0.0,0.0,42.23786950924726,nan,0.0,-0.285,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.058395158499479294,0,490,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741287,127.87310924666667,123.55,0,4.0,36.96741287,127.87310924666667,1.0,2.061715245246887,0.0,0.0,0.12343049049377441,0.0,0.12605893014978928,-3.4716565246447773,0.0,0.0,0.0,-0.022205489282181905,0.01573366097097239,-0.7610428593900638,0.6481304917449766,0.08234463410909247,0.0025830872929516074,-0.0049741883681838385,0.18632634999999997,-0.18632634999999997,9.659550249999999
1787569476.870414,1.062,3.0,0.0,3,0,181,36.59707167407123,-57.895968433997616,0.0,0.0,0.0,108.0,0.0,1.6410412915597232,0.0,0.0,0.0,42.24074131340122,nan,0.0,0.839,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.053445421159267426,0,660,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289333333,127.87310928333333,123.55,0,4.0,36.96741289333333,127.87310928333333,1.0,2.0,0.0,1.0,0.0,0.0,0.09039475893415036,-3.4716565246447773,0.0,0.0,0.0,-0.02215447859125563,0.01575413504585991,-0.7610368487586607,0.6481387977422689,-0.025324727446437722,-0.002949606435870417,0.014643312424232424,0.20593965,-0.55897905,9.7281968
1787569476.920470,1.112,3.0,0.0,3,0,181,36.59707167407123,-57.895968433997616,0.0,0.0,0.0,108.0,0.0,1.6410412915597232,0.0,0.0,0.0,42.24074131340122,nan,0.0,-0.308,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.08619929105043411,0,679,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289333333,127.87310928333333,123.55,0,4.0,36.96741289333333,127.87310928333333,1.0,2.0134572982788086,0.0,0.0,0.026914596557617188,0.0,0.09039475893415036,-3.4716565246447773,0.0,0.0,0.0,-0.02218679863337831,0.01565789666252591,-0.7610443729884042,0.6481311893291314,0.01694714703686494,-0.0013788101090755204,-0.005375614096142535,0.20593965,-0.34323275000000003,9.79684335
1787569476.970433,1.162,3.0,0.0,3,0,181,36.59707167407123,-57.895968433997616,0.0,0.0,0.0,108.0,0.0,1.6410412915597232,0.0,0.0,0.0,42.24074131340122,nan,0.0,-0.101,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.128236785531044,0,390,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289333333,127.87310928333333,123.55,0,4.0,36.96741289333333,127.87310928333333,1.0,2.0384573936462402,0.0,0.0,0.07691478729248047,0.0,0.09039475893415036,-3.4716565246447773,0.0,0.0,0.0,-0.022346201702142368,0.015591210812249665,-0.761073805092948,0.6480927592684836,0.000593411945678072,0.010349802464326374,-0.001762782544514273,0.30400615,-0.3334261,9.836069949999999
1787569477.020537,1.212,3.0,0.0,3,0,181,36.59707167407123,-57.895968433997616,0.0,0.0,0.0,108.0,0.0,1.6410412915597232,0.0,0.0,0.0,42.24074131340122,nan,0.0,0.917,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.15375709533691406,0,873,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289333333,127.87310928333333,123.55,0,4.0,36.96741289333333,127.87310928333333,1.0,2.0634570121765137,0.0,0.0,0.12691402435302734,0.0,0.09039475893415036,-3.4716565246447773,0.0,0.0,0.0,-0.022622557220770553,0.01537895911519048,-0.7611002455243793,0.6480571917539809,-0.027296949501191315,0.01457349925415265,0.016004669240788003,0.4903325,-0.6276256,9.77723005
1787569477.070426,1.262,3.0,0.0,3,0,183,36.599591674038486,-57.89633949899764,0.0,0.0,0.0,108.0,0.0,1.641263106051738,0.0,0.0,0.0,42.24328840700968,nan,0.0,-3.099,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.15792565047740936,0,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289,127.87310931166667,123.551,0,4.0,36.96741289,127.87310931166667,1.0,2.0,0.0,1.0,0.0,0.0,0.055821569314272325,-3.4716565246447773,0.0,0.0,0.0,-0.02288627504796003,0.014936916765151804,-0.761136579007562,0.6480155978282045,0.17912314113217803,-0.12795008746370432,-0.054087753519304275,0.06864655,-0.36284605,9.502643849999998
1787569477.120522,1.312,3.0,0.0,3,0,181,36.599591674038486,-57.89633949899764,0.0,0.0,0.0,108.0,0.0,1.641263106051738,0.0,0.0,0.0,42.24328840700968,nan,0.0,6.599,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.3019656240940094,0,616,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289,127.87310931166667,123.551,0,4.0,36.96741289,127.87310931166667,1.0,2.0,0.0,1.0,0.0,0.0,0.055821569314272325,-3.4716565246447773,0.0,0.0,0.0,-0.02279782552475757,0.01489679410428437,-0.7610808436081895,0.6480850979380748,-0.19052014114770102,-0.019338248112097174,0.1151742773391058,0.06864655,0.44129925,10.051816249999998
1787569477.170424,1.362,3.0,0.0,3,0,181,36.599591674038486,-57.89633949899764,0.0,0.0,0.0,108.0,0.0,1.641263106051738,0.0,0.0,0.0,42.24328840700968,nan,0.0,-4.347,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.3623923659324646,0,825,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289,127.87310931166667,123.551,0,4.0,36.96741289,127.87310931166667,1.0,2.0369503498077393,0.0,0.0,0.07390069961547852,0.0,0.055821569314272325,-3.4716565246447773,0.0,0.0,0.0,-0.022737360068057516,0.014937998205868244,-0.761153716576051,0.6480006855005644,0.2221629604863582,0.07888888219014369,-0.07586946258419351,0.17651969999999997,-0.1569064,9.69877685
1787569477.220520,1.412,3.0,0.0,3,0,181,36.599591674038486,-57.89633949899764,0.0,0.0,0.0,108.0,0.0,1.641263106051738,0.0,0.0,0.0,42.24328840700968,nan,0.0,1.045,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.4848017394542694,0,182,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,-1.0,False,36.96741289,127.87310931166667,123.551,0,4.0,36.96741289,127.87310931166667,1.0,2.061956524848938,0.0,0.0,0.12391304969787598,0.0,0.055821569314272325,-3.4716565246447773,0.0,0.0,0.0,-0.022962762384904262,0.014858574952499818,-0.7610304123448621,0.6481393721879921,-0.03740240587023848,0.00942477796076938,0.018238690683340743,1.4415775499999999,-0.4216859499999999,9.0809579
