latitude,longitude,heading,speed,steer,direction,pitch,terrain,throttle_pulse,wheel_pulse,wheel_speed,steer_measured,throttle_raw,auto_mode,estop
36.96754088,127.87306501,-8.93,1.723,-25,1,0.00,0,3,2.0,0.884,-25,303,0,0
36.96754047,127.87306865,-8.06,1.596,-25,1,0.00,0,3,3.0,1.326,-25,307,0,0
36.96754004,127.87307228,-8.40,1.673,-25,1,0.00,0,4,8.0,3.536,-25,352,0,0
36.96753969,127.87307593,-7.00,1.638,-25,1,0.00,0,3,3.5,1.547,-25,304,0,0
36.96753935,127.87307953,-6.75,1.488,-25,1,0.00,0,3,3.0,1.326,-25,308,0,0
36.96753901,127.87308320,-6.44,1.828,-24,1,0.00,0,3,4.5,1.989,-24,308,0,0
36.96753880,127.87308692,-4.20,1.619,-24,1,0.00,0,4,2.5,1.105,-24,327,0,0
36.96753853,127.87309056,-5.18,1.605,-24,1,0.00,0,4,2.5,1.105,-24,339,0,0
36.96753832,127.87309430,-4.02,1.710,-24,1,0.00,0,4,3.0,1.326,-24,338,0,0
36.96753804,127.87309817,-5.20,1.650,-23,1,0.00,0,3,4.0,1.768,-23,314,0,0
36.96753796,127.87310220,-1.36,1.871,-23,1,0.00,0,3,2.0,0.884,-23,316,0,0
36.96753780,127.87310619,-2.96,1.729,-23,1,0.00,0,3,2.5,1.105,-23,288,0,0
36.96753778,127.87311010,-0.37,1.789,-23,1,0.00,0,3,2.0,0.884,-23,304,0,0
36.96753765,127.87311409,-2.31,1.764,-23,1,0.00,0,3,2.5,1.105,-23,317,0,0
36.96753758,127.87311807,-1.29,1.724,-23,1,0.00,0,4,2.5,1.105,-23,326,0,0
36.96753764,127.87312206,1.08,1.787,-23,1,0.00,0,4,5.0,2.210,-23,330,0,0
36.96753760,127.87312616,-0.79,1.814,-22,1,0.00,0,4,3.5,1.547,-22,326,0,0
36.96753760,127.87313033,0.09,1.896,-23,1,0.00,0,4,5.0,2.210,-23,327,0,0
36.96753761,127.87313463,0.11,1.896,-22,1,0.00,0,4,3.5,1.547,-22,326,0,0
36.96753774,127.87313903,2.15,1.846,-22,1,0.00,0,3,2.5,1.105,-22,322,0,0
36.96753767,127.87314349,-1.05,2.090,-22,1,0.00,0,3,5.0,2.210,-22,317,0,0
36.96753789,127.87314804,3.46,1.887,-22,1,0.00,0,3,3.0,1.326,-22,321,0,0
36.96753792,127.87315254,0.35,2.093,-21,1,0.00,0,4,2.5,1.105,-21,324,0,0
36.96753806,127.87315692,2.40,2.097,-21,1,0.00,0,4,3.5,1.547,-21,334,0,0
36.96753821,127.87316144,2.33,1.803,-21,1,0.00,0,4,5.0,2.210,-21,327,0,0
36.96753833,127.87316598,1.87,2.185,-20,1,0.00,0,4,3.0,1.326,-20,329,0,0
36.96753829,127.87317067,-0.64,2.094,-20,1,0.00,0,4,2.5,1.105,-20,324,0,0
36.96753845,127.87317544,2.40,2.162,-20,1,0.00,0,3,3.0,1.326,-20,315,0,0
36.96753838,127.87318030,-0.91,2.200,-20,1,0.00,0,3,2.5,1.105,-20,302,0,0
36.96753840,127.87318514,0.32,1.984,-20,1,0.00,0,3,3.5,1.547,-20,285,0,0
36.96753824,127.87318996,-2.48,2.267,-20,1,0.00,0,2,3.5,1.547,-20,259,0,0
36.96753825,127.87319479,0.10,2.110,-20,1,0.00,0,2,3.5,1.547,-20,240,0,0
36.96753829,127.87319961,0.62,2.274,-20,1,0.00,0,1,3.0,1.326,-20,237,0,0
36.96753824,127.87320451,-0.66,2.111,-21,1,0.00,0,1,3.0,1.326,-21,207,0,0
36.96753812,127.87320944,-1.70,1.966,-20,1,0.00,0,0,3.0,1.326,-20,194,0,0
36.96753815,127.87321439,0.41,2.411,-20,1,0.00,0,0,3.5,1.547,-20,192,0,0
36.96753792,127.87321934,-3.36,2.210,-20,1,0.00,0,0,3.0,1.326,-20,191,0,0
36.96753783,127.87322444,-1.26,2.404,-20,1,0.00,0,0,2.5,1.105,-20,191,0,0
36.96753772,127.87322949,-1.63,2.238,-20,1,0.00,0,0,3.0,1.326,-20,189,0,0
36.96753769,127.87323464,-0.40,2.085,-20,1,0.00,0,0,3.0,1.326,-20,187,0,0
36.96753758,127.87323984,-1.45,2.399,-20,1,0.00,0,0,3.5,1.547,-20,187,0,0
36.96753736,127.87324506,-3.11,2.429,-20,1,0.00,0,0,3.0,1.326,-20,186,0,0
36.96753730,127.87325035,-0.79,2.285,-20,1,0.00,0,0,3.5,1.547,-20,182,0,0
36.96753716,127.87325562,-1.86,2.332,-20,1,0.00,0,0,3.0,1.326,-20,178,0,0
36.96753694,127.87326099,-2.91,2.234,-20,1,0.00,0,0,3.0,1.326,-20,178,0,0
36.96753674,127.87326642,-2.64,2.625,-20,1,0.00,0,0,3.0,1.326,-20,178,0,0
36.96753656,127.87327178,-2.43,2.383,-20,1,0.00,0,0,3.0,1.326,-20,177,0,0
36.96753636,127.87327719,-2.63,2.376,-19,1,0.00,0,0,3.0,1.326,-19,178,0,0
36.96753613,127.87328273,-3.00,2.611,-18,1,0.00,0,0,3.5,1.547,-18,177,0,0
36.96753597,127.87328796,-2.21,2.139,-17,1,0.00,0,0,3.0,1.326,-17,174,0,0
36.96753554,127.87329341,-5.62,2.626,-15,1,0.00,0,0,3.5,1.547,-15,175,0,0
36.96753502,127.87329877,-6.91,2.361,-14,1,0.00,0,0,3.0,1.326,-14,175,0,0
36.96753440,127.87330428,-8.04,2.613,-13,1,0.00,0,0,4.0,1.768,-13,175,0,0
36.96753361,127.87330961,-10.52,2.318,-12,1,0.00,0,0,3.5,1.547,-12,175,0,0
36.96753279,127.87331491,-11.00,2.265,-11,1,0.00,0,0,3.0,1.326,-11,174,0,0
36.96753152,127.87332020,-16.63,2.533,-10,1,0.00,0,0,3.5,1.547,-10,174,0,0
36.96753023,127.87332545,-17.15,2.481,-8,1,0.00,0,0,3.5,1.547,-8,173,0,0
36.96752871,127.87333054,-20.45,2.399,-6,1,0.00,0,0,4.0,1.768,-6,173,0,0
36.96752680,127.87333550,-25.74,2.447,-6,1,0.00,0,0,3.5,1.547,-6,174,0,0
36.96752463,127.87334037,-29.17,2.378,-6,1,0.00,0,0,3.0,1.326,-6,174,0,0
36.96752211,127.87334499,-34.34,2.573,-6,1,0.00,0,0,3.5,1.547,-6,174,0,0
36.96751955,127.87334947,-35.57,2.427,-6,1,0.00,0,0,3.0,1.326,-6,173,0,0
36.96751651,127.87335373,-41.73,2.553,-6,1,0.00,0,0,3.0,1.326,-6,173,0,0
36.96751300,127.87335755,-49.05,2.617,-5,1,0.00,0,0,3.5,1.547,-5,173,0,0
36.96750951,127.87336112,-50.69,2.380,-5,1,0.00,0,0,3.5,1.547,-5,173,0,0
36.96750575,127.87336453,-54.13,2.842,-4,1,0.00,0,0,3.0,1.326,-4,173,0,0
36.96750170,127.87336748,-59.75,2.508,-4,1,0.00,0,0,3.5,1.547,-4,174,0,0
36.96749734,127.87336989,-66.19,2.697,-4,1,0.00,0,0,3.5,1.547,-4,174,0,0
36.96749310,127.87337196,-68.71,2.596,-4,1,0.00,0,0,3.0,1.326,-4,173,0,0
36.96748889,127.87337350,-73.71,2.277,-3,1,0.00,0,0,3.5,1.547,-3,174,0,0
36.96748466,127.87337460,-78.21,2.592,-3,1,0.00,0,0,3.0,1.326,-3,174,0,0
36.96748016,127.87337494,-86.53,2.500,-3,1,0.00,0,0,2.5,1.105,-3,176,0,0
36.96747571,127.87337482,-91.34,2.506,-3,1,0.00,0,0,3.5,1.547,-3,176,0,0
36.96747145,127.87337439,-94.54,2.473,-3,1,0.00,0,0,3.0,1.326,-3,176,0,0
36.96746744,127.87337342,-100.91,2.113,-3,1,0.00,0,0,3.5,1.547,-3,182,0,0
36.96746356,127.87337204,-105.96,2.318,-4,1,0.00,0,0,2.5,1.105,-4,183,0,0
36.96745996,127.87337053,-108.52,2.050,-4,1,0.00,0,0,2.5,1.105,-4,186,0,0
36.96745654,127.87336869,-113.25,2.121,-4,1,0.00,0,0,2.5,1.105,-4,188,0,0
36.96745317,127.87336663,-116.04,2.008,-5,1,0.00,0,0,2.5,1.105,-5,189,0,0
36.96745032,127.87336443,-121.54,1.845,-7,1,0.00,0,0,2.5,1.105,-7,194,0,0
36.96744755,127.87336207,-124.29,1.904,-8,1,0.00,0,1,2.5,1.105,-8,211,0,0
36.96744498,127.87335969,-126.53,1.800,-9,1,0.00,0,15,3.0,1.326,-9,884,0,0
36.96744255,127.87335731,-128.12,1.744,-9,1,0.00,0,10,2.0,0.884,-9,572,0,0
36.96744042,127.87335494,-131.63,1.613,-9,1,0.00,0,3,2.0,0.884,-9,322,0,0
36.96743833,127.87335251,-132.77,1.457,-9,1,0.00,0,12,2.0,0.884,-9,657,0,0
36.96743626,127.87335000,-134.13,1.766,-9,1,0.00,0,6,2.5,1.105,-9,433,0,0
36.96743423,127.87334732,-136.55,1.686,-9,1,0.00,0,11,5.0,2.210,-9,637,0,0
36.96743206,127.87334442,-136.90,1.745,-9,1,0.00,0,6,3.5,1.547,-9,414,0,0
36.96742991,127.87334110,-140.97,1.929,-9,1,0.00,0,6,2.5,1.105,-9,440,0,0
36.96742777,127.87333778,-141.17,1.781,-10,1,0.00,0,2,2.5,1.105,-10,274,0,0
36.96742594,127.87333438,-145.86,1.965,-9,1,0.00,0,2,2.0,0.884,-9,276,0,0
36.96742434,127.87333120,-147.93,1.627,-10,1,0.00,0,15,2.5,1.105,-10,815,0,0
36.96742290,127.87332791,-151.20,1.692,-10,1,0.00,0,3,4.5,1.989,-10,293,0,0
36.96742170,127.87332491,-153.55,1.471,-10,1,0.00,0,3,2.0,0.884,-10,305,0,0
36.96742048,127.87332187,-153.31,1.457,-11,1,0.00,0,10,2.0,0.884,-11,596,0,0
36.96741949,127.87331903,-156.31,1.483,-11,1,0.00,0,7,2.0,0.884,-11,460,0,0
36.96741859,127.87331635,-157.30,1.241,-11,1,0.00,0,4,4.0,1.768,-11,362,0,0
36.96741763,127.87331316,-159.31,1.573,-11,1,0.00,0,11,5.0,2.210,-11,623,0,0
36.96741671,127.87330984,-160.87,1.565,-13,1,0.00,0,4,9.5,4.199,-13,358,0,0
36.96741573,127.87330657,-159.40,1.457,-15,1,0.00,0,4,2.0,0.884,-15,361,0,0
36.96741498,127.87330344,-163.35,1.479,-16,1,0.00,0,14,2.5,1.105,-16,758,0,0
36.96741428,127.87330047,-163.50,1.377,-16,1,0.00,0,5,3.0,1.326,-16,394,0,0
36.96741354,127.87329754,-162.58,1.352,-17,1,0.00,0,5,1.5,0.663,-17,394,0,0
36.96741284,127.87329453,-163.60,1.428,-17,1,0.00,0,9,3.0,1.326,-17,545,0,0
36.96741221,127.87329181,-163.89,1.262,-17,1,0.00,0,13,1.5,0.663,-17,721,0,0
36.96741111,127.87328614,-165.50,1.413,-19,1,0.00,0,13,6.5,2.873,-19,716,0,0
36.96741036,127.87328299,-163.53,1.450,-19,1,0.00,0,6,1.5,0.663,-19,423,0,0
36.96740982,127.87327996,-167.35,1.470,-19,1,0.00,0,14,2.0,0.884,-19,765,0,0
36.96740940,127.87327718,-169.24,1.228,-19,1,0.00,0,8,2.5,1.105,-19,493,0,0
36.96740598,127.87325687,-168.12,0.578,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740544,127.87325282,-170.50,728.658,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740470,127.87324849,-167.93,1065.409,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740373,127.87324407,-164.61,1018.446,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740268,127.87323949,-163.96,1275.793,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740190,127.87323495,-167.85,1234.331,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740107,127.87323025,-167.58,1322.553,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96740027,127.87322547,-168.16,1348.013,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96739942,127.87322050,-167.96,1351.727,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96739854,127.87321554,-167.42,1405.270,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96739759,127.87321057,-166.55,99.342,-21,1,0.00,0,5,5.0,2.210,-21,380,0,0
36.96739678,127.87320564,-168.41,2.200,-21,1,0.00,0,5,3.5,1.547,-21,381,0,0
36.96739597,127.87320076,-168.24,2.265,-21,1,0.00,0,5,4.0,1.768,-21,382,0,0
36.96739494,127.87319560,-165.95,2.365,-21,1,0.00,0,5,3.5,1.547,-21,364,0,0
36.96739397,127.87319050,-166.62,2.246,-19,1,0.00,0,5,3.5,1.547,-19,368,0,0
36.96739310,127.87318552,-167.76,2.360,-19,1,0.00,0,5,3.5,1.547,-19,370,0,0
36.96739264,127.87318050,-173.34,2.272,-18,1,0.00,0,5,3.5,1.547,-18,369,0,0
36.96739189,127.87317545,-169.58,2.243,-18,1,0.00,0,5,3.5,1.547,-18,377,0,0
36.96739118,127.87317028,-170.18,2.350,-18,1,0.00,0,5,4.0,1.768,-18,364,0,0
36.96739057,127.87316513,-171.57,2.215,-18,1,0.00,0,4,3.0,1.326,-18,350,0,0
36.96739001,127.87315994,-172.35,2.402,-18,1,0.00,0,4,3.0,1.326,-18,332,0,0
36.96738954,127.87315491,-173.22,2.245,-18,1,0.00,0,4,3.0,1.326,-18,337,0,0
36.96738905,127.87315007,-172.90,2.212,-17,1,0.00,0,4,3.0,1.326,-17,341,0,0
36.96738883,127.87314529,-176.65,2.064,-16,1,0.00,0,4,2.5,1.105,-16,342,0,0
36.96738848,127.87314059,-174.62,2.011,-16,1,0.00,0,4,3.0,1.326,-16,347,0,0
36.96738824,127.87313594,-176.38,2.375,-17,1,0.00,0,4,2.5,1.105,-17,355,0,0
36.96738838,127.87313149,177.77,1.810,-16,1,0.00,0,5,2.5,1.105,-16,399,0,0
36.96738815,127.87312691,-176.43,2.137,-16,1,0.00,0,5,3.0,1.326,-16,365,0,0
36.96738812,127.87312238,-179.53,2.059,-16,1,0.00,0,5,3.0,1.326,-16,379,0,0
36.96738803,127.87311783,-178.61,1.826,-17,1,0.00,0,5,3.5,1.547,-17,391,0,0
36.96738819,127.87311331,177.49,2.188,-17,1,0.00,0,4,2.0,0.884,-17,358,0,0
36.96738829,127.87310879,178.36,1.978,-16,1,0.00,0,5,3.0,1.326,-16,371,0,0
36.96738853,127.87310438,176.10,1.956,-17,1,0.00,0,5,3.0,1.326,-17,386,0,0
36.96738883,127.87309989,175.37,2.109,-17,1,0.00,0,4,3.0,1.326,-17,355,0,0
36.96738913,127.87309548,175.05,1.935,-17,1,0.00,0,4,3.5,1.547,-17,354,0,0
36.96738941,127.87309110,175.48,1.917,-18,1,0.00,0,5,4.0,1.768,-18,368,0,0
36.96738994,127.87308678,171.17,1.925,-19,1,0.00,0,5,3.0,1.326,-19,372,0,0
36.96739040,127.87308239,172.52,2.048,-20,1,0.00,0,5,5.5,2.431,-20,380,0,0
36.96739081,127.87307787,173.53,1.981,-20,1,0.00,0,5,3.5,1.547,-20,378,0,0
36.96739132,127.87307321,172.24,1.986,-20,1,0.00,0,5,4.5,1.989,-20,377,0,0
36.96739180,127.87306853,172.66,2.175,-20,1,0.00,0,6,3.0,1.326,-20,407,0,0
36.96739225,127.87306368,173.36,2.204,-21,1,0.00,0,5,5.5,2.431,-21,372,0,0
36.96739283,127.87305870,171.72,2.294,-21,1,0.00,0,5,4.5,1.989,-21,372,0,0
36.96739333,127.87305370,172.84,2.307,-21,1,0.00,0,5,4.0,1.768,-21,377,0,0
36.96739387,127.87304858,172.47,2.145,-21,1,0.00,0,5,5.5,2.431,-21,368,0,0
36.96739446,127.87304337,171.92,2.416,-21,1,0.00,0,5,3.5,1.547,-21,374,0,0
36.96739523,127.87303819,169.59,2.336,-21,1,0.00,0,5,6.0,2.652,-21,369,0,0
36.96739604,127.87303296,168.99,2.420,-21,1,0.00,0,5,4.5,1.989,-21,371,0,0
36.96739668,127.87302751,171.60,2.412,-21,1,0.00,0,5,4.0,1.768,-21,371,0,0
36.96739729,127.87302200,172.16,2.303,-21,1,0.00,0,5,5.5,2.431,-21,368,0,0
36.96739793,127.87301652,171.68,2.659,-21,1,0.00,0,4,5.5,2.431,-21,361,0,0
36.96739867,127.87301087,170.67,2.514,-21,1,0.00,0,5,3.5,1.547,-21,364,0,0
36.96739942,127.87300526,170.44,2.689,-21,1,0.00,0,5,4.5,1.989,-21,391,0,0
36.96739990,127.87299962,173.96,2.412,-24,1,0.00,0,5,4.0,1.768,-24,366,0,0
36.96740063,127.87299388,171.03,2.442,-21,1,0.00,0,5,6.0,2.652,-21,366,0,0
36.96740136,127.87298815,170.91,2.747,-21,1,0.00,0,5,4.0,1.768,-21,367,0,0
36.96740206,127.87298232,171.45,2.568,-21,1,0.00,0,5,3.5,1.547,-21,367,0,0
36.96740275,127.87297642,171.64,2.715,-21,1,0.00,0,6,3.0,1.326,-21,406,0,0
36.96740355,127.87297057,170.38,2.632,-21,1,0.00,0,5,4.0,1.768,-21,374,0,0
36.96740425,127.87296455,171.65,2.451,-21,1,0.00,0,5,3.5,1.547,-21,365,0,0
36.96740512,127.87295855,169.77,3.054,-22,1,0.00,0,5,4.5,1.989,-22,365,0,0
36.96740572,127.87295250,172.84,2.709,-21,1,0.00,0,5,4.0,1.768,-21,365,0,0
36.96740647,127.87294645,171.24,2.724,-21,1,0.00,0,5,4.0,1.768,-21,366,0,0
36.96740730,127.87294041,170.19,2.763,-21,1,0.00,0,5,3.0,1.326,-21,374,0,0
36.96740797,127.87293433,172.13,2.591,-21,1,0.00,0,5,3.5,1.547,-21,365,0,0
36.96740875,127.87292821,170.93,2.857,-21,1,0.00,0,5,4.0,1.768,-21,388,0,0
36.96740958,127.87292208,170.38,2.725,-21,1,0.00,0,5,4.0,1.768,-21,386,0,0
36.96741031,127.87291590,171.67,2.812,-21,1,0.00,0,5,3.0,1.326,-21,368,0,0
36.96741110,127.87290960,171.11,2.816,-21,1,0.00,0,5,4.0,1.768,-21,368,0,0
36.96741188,127.87290336,171.04,2.634,-21,1,0.00,0,5,4.0,1.768,-21,370,0,0
36.96741275,127.87289701,170.26,3.226,-21,1,0.00,0,5,4.0,1.768,-21,368,0,0
36.96741350,127.87289060,171.67,2.732,-22,1,0.00,0,5,3.5,1.547,-22,367,0,0
36.96741432,127.87288415,170.97,2.978,-22,1,0.00,0,5,4.0,1.768,-22,370,0,0
36.96741491,127.87287765,173.49,2.832,-22,1,0.00,0,5,3.0,1.326,-22,369,0,0
36.96741565,127.87287108,171.97,2.763,-22,1,0.00,0,6,5.0,2.210,-22,433,0,0
36.96741634,127.87286453,172.55,3.150,-22,1,0.00,0,5,5.5,2.431,-22,367,0,0
36.96741707,127.87285790,172.14,2.878,-22,1,0.00,0,5,4.0,1.768,-22,373,0,0
36.96741774,127.87285128,172.80,3.004,-22,1,0.00,0,5,4.0,1.768,-22,369,0,0
36.96741839,127.87284467,172.94,3.015,-22,1,0.00,0,5,4.5,1.989,-22,372,0,0
36.96741904,127.87283809,172.96,2.923,-22,1,0.00,0,5,4.0,1.768,-22,384,0,0
36.96741967,127.87283143,173.31,2.954,-22,1,0.00,0,5,3.5,1.547,-22,373,0,0
36.96742024,127.87282492,173.68,2.931,-22,1,0.00,0,5,4.0,1.768,-22,370,0,0
36.96742073,127.87281823,174.76,2.940,-22,1,0.00,0,5,4.0,1.768,-22,371,0,0
36.96742126,127.87281166,174.22,3.045,-22,1,0.00,0,5,5.5,2.431,-22,379,0,0
36.96742165,127.87280504,175.82,2.846,-22,1,0.00,0,5,5.5,2.431,-22,372,0,0
36.96742224,127.87279846,173.64,3.073,-22,1,0.00,0,5,4.5,1.989,-22,370,0,0
36.96742279,127.87279192,173.97,2.837,-22,1,0.00,0,5,4.0,1.768,-22,369,0,0
36.96742310,127.87278528,176.62,3.078,-22,1,0.00,0,5,4.5,1.989,-22,370,0,0
36.96742354,127.87277867,175.24,2.998,-22,1,0.00,0,5,4.0,1.768,-22,371,0,0
36.96742389,127.87277200,176.29,2.652,-22,1,0.00,0,5,3.5,1.547,-22,370,0,0
36.96742422,127.87276537,176.44,3.249,-22,1,0.00,0,5,4.5,1.989,-22,370,0,0
36.96742462,127.87275873,175.65,2.918,-22,1,0.00,0,5,4.0,1.768,-22,371,0,0
36.96742497,127.87275196,176.30,3.022,-22,1,0.00,0,5,4.5,1.989,-22,377,0,0
36.96742531,127.87274516,176.43,3.104,-22,1,0.00,0,5,4.5,1.989,-22,373,0,0
36.96742561,127.87273844,176.79,2.809,-22,1,0.00,0,5,4.0,1.768,-22,370,0,0
36.96742596,127.87273167,176.26,3.176,-22,1,0.00,0,5,4.5,1.989,-22,369,0,0
36.96742616,127.87272474,178.00,3.021,-22,1,0.00,0,5,4.5,1.989,-22,371,0,0
36.96742624,127.87271789,179.13,3.278,-22,1,0.00,0,5,5.0,2.210,-22,369,0,0
36.96742640,127.87271103,178.36,2.949,-22,1,0.00,0,5,4.5,1.989,-22,385,0,0
36.96742653,127.87270409,178.59,2.858,-22,1,0.00,0,5,4.0,1.768,-22,370,0,0
36.96742654,127.87269697,179.92,3.443,-22,1,0.00,0,5,4.5,1.989,-22,372,0,0
36.96742659,127.87269000,179.50,2.936,-22,1,0.00,0,5,4.0,1.768,-22,379,0,0
36.96742664,127.87268278,179.47,3.425,-22,1,0.00,0,5,4.5,1.989,-22,369,0,0
36.96742663,127.87267578,-179.83,3.021,-21,1,0.00,0,5,4.5,1.989,-21,385,0,0
36.96742657,127.87266858,-179.45,3.059,-20,1,0.00,0,5,4.5,1.989,-20,369,0,0
36.96742657,127.87266134,-179.95,3.497,-19,1,0.00,0,5,5.5,2.431,-19,367,0,0
36.96742669,127.87265414,178.75,3.169,-19,1,0.00,0,5,4.5,1.989,-19,364,0,0
36.96742681,127.87264702,178.84,3.214,-17,1,0.00,0,5,4.5,1.989,-17,365,0,0
36.96742708,127.87263985,177.25,3.162,-19,1,0.00,0,4,5.0,2.210,-19,362,0,0
36.96742733,127.87263269,177.48,3.030,-19,1,0.00,0,4,4.5,1.989,-19,360,0,0
36.96742773,127.87262568,175.93,3.235,-20,1,0.00,0,4,4.0,1.768,-20,361,0,0
36.96742827,127.87261881,174.40,3.135,-20,1,0.00,0,4,4.5,1.989,-20,360,0,0
36.96742880,127.87261192,174.55,3.143,-20,1,0.00,0,4,4.5,1.989,-20,360,0,0
36.96742934,127.87260518,174.17,3.019,-20,1,0.00,0,4,4.0,1.768,-20,358,0,0
36.96742993,127.87259847,173.72,2.848,-20,1,0.00,0,5,4.0,1.768,-20,365,0,0
36.96743044,127.87259184,174.55,3.163,-20,1,0.00,0,4,3.5,1.547,-20,354,0,0
